filename,mean_R,mean_G,mean_B,contrast_R,dissimilarity_R,homogeneity_R,energy_R,correlation_R,asm_R,entropy_R,contrast_G,dissimilarity_G,homogeneity_G,energy_G,correlation_G,asm_G,entropy_G,contrast_B,dissimilarity_B,homogeneity_B,energy_B,correlation_B,asm_B,entropy_B
0_1757435968_0_1_0.jpg,168.11392903645833,167.8865625,166.42452799479167,0.27568877549978604,0.1762310313691473,0.9207923050507251,0.2779189417728539,0.9827067682368177,0.07728480968502008,16.979663148262475,0.276460932471715,0.1764677372472483,0.9207220475217713,0.27914902181810064,0.9824598095659457,0.0779708778594931,16.953349102910856,0.2801332608681743,0.1782071035560575,0.9199943983242075,0.2776340830473153,0.9817315176026601,0.07712880596085309,16.9850825216921
0_1757435966_0_1_0.jpg,168.06141927083334,167.8350390625,166.35478190104166,0.27612169382178786,0.17628681980831867,0.9208133207785356,0.2778477029708742,0.9827420213854048,0.07724625896350189,16.97326596330967,0.2762997282922386,0.17571386672699923,0.9211555437706305,0.27907827740517976,0.9825295674252237,0.0779314791230985,16.937782649321484,0.27913611281613365,0.17750205121697094,0.9203476603846465,0.27742545930463164,0.9818329441037015,0.07701259749914542,16.975110615381617
0_1757435965_0_1_0.jpg,168.77166341145832,168.53129557291666,167.04222005208334,0.2709244550462132,0.17342581412953867,0.9220471408031327,0.2797340815748725,0.9827471185336032,0.07829728355688681,16.884319706451684,0.27197257638024463,0.17342086794767286,0.9221554332424449,0.2805941136650099,0.9825241646125379,0.07877875724943165,16.869213387756503,0.2746558292065663,0.17479950372954103,0.9215591353204006,0.2792397074234406,0.9818370021333451,0.07802165793845132,16.895910631432365
0_1757435964_0_1_0.jpg,167.54741861979167,167.30320638020834,165.83667643229165,0.27251312552546003,0.17501462329075748,0.9212048688666112,0.27841952593831515,0.9827815899161266,0.0775655628671815,16.950735871606714,0.2738101295252182,0.17552958603754668,0.9210144755039562,0.2789042290345897,0.982541746816288,0.07783611877170202,16.942089989747963,0.27653394852996427,0.17651790481250604,0.9206486346789402,0.2774770078621173,0.9818662322242862,0.07704273084238547,16.96362831408983
0_1757435962_0_1_0.jpg,167.149072265625,166.88828450520833,165.42730143229167,0.27235522333821205,0.17503462114603638,0.9211801303570093,0.2783380538682317,0.9825580220577464,0.07751939694441136,16.931008800474697,0.2729430234732255,0.17479462178380337,0.9213631287468512,0.27945343051286664,0.9823545999054659,0.07814147497434629,16.903504918428013,0.2755543497030469,0.1760932618905071,0.9208134253305569,0.27779562600475916,0.981697353208212,0.07721874457766273,16.932060126141902
0_1757435961_0_1_0.jpg,168.167744140625,167.90361002604166,166.42291015625,0.26645034746385216,0.1724648476084217,0.9221974072939654,0.2786257965072795,0.9825644226610208,0.0776802555104147,16.861636760863053,0.26692303560645175,0.172681205523075,0.9221196305924239,0.27939559302632394,0.9823488484332249,0.07811094468261634,16.845638464009326,0.2690770886628049,0.17337899237320617,0.9218693329267582,0.27893620328061375,0.9816677312268368,0.07785473660031406,16.852045319202926
0_1757435956_0_1_0.jpg,166.58965169270834,168.31244466145833,166.89789388020833,0.2753707309434975,0.17555713057436861,0.9211165634664908,0.2758400589804538,0.9823643773244,0.07613523856101229,16.99042391381507,0.27503025776877693,0.17438242322906358,0.9217703547029239,0.28142714308098826,0.9824519506962127,0.07924668715906764,16.871182980626298,0.27843726373016187,0.17686690309986025,0.9206094069408073,0.278683743702792,0.9817213161632734,0.07771243636565119,16.9303195742504
0_1757435954_0_1_0.jpg,166.696328125,168.40346028645834,166.97158203125,0.27299474674391755,0.17532773655434894,0.9210865977121894,0.2758564766414694,0.9825225863763005,0.07614352540231403,16.985558038642814,0.27282260710808576,0.17471477882897007,0.9214261994693,0.28128457976987353,0.9825579840154348,0.07916679110843915,16.871100414656148,0.2756484067091991,0.17616263775969432,0.9208165866218819,0.27890825073656245,0.981895696807691,0.07783714310725506,16.916502021396123
0_1757435953_0_1_0.jpg,166.688525390625,168.43980143229166,166.99964192708333,0.27415374261293035,0.1753653312800914,0.92114583830171,0.27551503980384373,0.982407126981353,0.07595560372671326,16.98605817913485,0.27391299156037663,0.17483397343146098,0.9214454275649789,0.2812610731951675,0.9824921129600874,0.0791540267956162,16.868871675398715,0.27696908618892274,0.17687119543451457,0.9205066156306272,0.27870631392074086,0.9817439195154939,0.07772588052136192,16.917194113035446
0_1757435952_0_1_0.jpg,166.60583658854168,168.35574869791665,166.920283203125,0.27686595912656015,0.1756841998455202,0.9211506494354617,0.27550167919967966,0.9822646654289597,0.07594728069377307,16.992262132329333,0.2761288742297788,0.1751528100915279,0.9213977408421324,0.28149922008683387,0.9823725820024157,0.07928700705693952,16.872084765522114,0.2792723716822509,0.17691667716565768,0.9206294425071433,0.2789512648439004,0.9816607102241615,0.07786122234599721,16.920245928853475
0_1757435950_0_1_0.jpg,166.5253125,168.11806966145832,166.830302734375,0.275165825777463,0.17603462408983775,0.92082262111585,0.27503298497549555,0.9824071969940275,0.07569088717440248,17.011230399376313,0.27473073406222537,0.17500035904166972,0.9213855568951856,0.28060752819858825,0.982509808781774,0.07878650325203607,16.896481064286313,0.2771428257722901,0.17655854671298876,0.9206785276709606,0.2784351905252368,0.9818550079102837,0.07757441636206851,16.932262830136732
0_1757435949_0_1_0.jpg,165.29534830729168,166.86502278645833,165.572998046875,0.2772170844380246,0.17680756678447312,0.920554685991444,0.275409817930668,0.9821476974551364,0.0758989977914878,17.005490576889954,0.2762808245781617,0.17538967634724686,0.9212987800210293,0.280738542374019,0.9823295421420302,0.07886036743445045,16.892554079420343,0.27908375356523285,0.17763751159823712,0.9202198034152451,0.27831575359241073,0.9815923826520703,0.0775086793796371,16.93536351888089
0_1757435948_0_1_0.jpg,164.96249348958332,166.49948567708333,165.1546875,0.28021410480055375,0.1774097562375917,0.9204140171509883,0.2747429616543858,0.9823674833982806,0.07553076597766228,17.061697824149554,0.28029643850062014,0.17719496508889807,0.9205526968335671,0.27978845057179663,0.9824840379892255,0.07832762975782977,16.96512173748312,0.28190062051589276,0.1778766320741078,0.9202853073612943,0.27767706935108727,0.9818550450505775,0.07715177688783462,16.98907145717548
0_1757435946_0_1_0.jpg,164.93563802083332,166.55140950520834,165.27320963541666,0.2795391894152746,0.1769306963815678,0.9206469963265683,0.2743955581468379,0.9823293087905752,0.07534049339119775,17.057141883600913,0.2787066696261229,0.17586954617405193,0.9211949906671313,0.2798593801565026,0.982516220464727,0.07836652235331733,16.950114738213397,0.28236845308785374,0.1781436395376823,0.9201718826864786,0.2771852032550011,0.9817647688819768,0.07688044865381694,16.994521167415925
0_1757435945_0_1_0.jpg,165.31517252604166,166.92547200520832,165.55211588541667,0.28011263426456817,0.17788285872448786,0.9201680250150946,0.2748598909671265,0.9823257587515355,0.07559445442325828,17.05866442585461,0.2795150634316025,0.17712050222884895,0.9205634364721023,0.280615068409852,0.9824678731051489,0.07879072672272919,16.943943795744094,0.2824666505591385,0.1789651451705867,0.9197282025532496,0.27724597403935275,0.9818022977385465,0.0769135068967952,17.003501101584195
